layer_id,layer,duration,voltage_avg,voltage_stdev,voltage_min,voltage_max,current_avg,current_stdev,current_min,current_max,power_avg,power_stdev,power_min,power_max,energy
5,MAX_POOL_2D,0.000191,1.8025011,0.0006298503722064197,1.8008991,1.804385,0.0063477787,0.000505444360896945,0.004982893,0.007100619,0.011441875,0.0009110452374443412,0.008986756,0.012795814,2.1853981725871565e-06
6,CONV_2D,0.001286,1.8021615,0.0006756649818271399,1.8000505,1.8042315,0.0068253847,0.000723908597137779,0.0050040465,0.009041748,0.012300337,0.001303507131524384,0.009022073,0.016295224,1.5818233039230108e-05
7,AVERAGE_POOL_2D,0.000119,1.8024464,0.000638158293440938,1.8010598,1.8041544,0.0061145416,0.00036135775735601783,0.005193939,0.0066385893,0.011021095,0.000650741218123585,0.009358055,0.011963419,1.3115103440359236e-06
8,RESHAPE,9e-06,1.8026456,0.0008385434630326927,1.8010081,1.803752,0.005394146,0.00025151052977889776,0.004899101,0.005621536,0.009723599,0.00045061411219649017,0.008836763,0.010124432,8.751239161938429e-08
9,FULLY_CONNECTED,2.9e-05,1.8023041,0.0006442057783715427,1.8005278,1.8034849,0.0055803573,0.0002470817416906357,0.0049909204,0.0059600957,0.010057462,0.0004445683734957129,0.008998817,0.010744994,2.9166640900075435e-07
10,LOGISTIC,2.3e-05,1.8024322,0.0005091833882033825,1.80157,1.8033851,0.0053955386,0.00020450065494515002,0.0048742755,0.005755786,0.009725081,0.0003683385148178786,0.008788958,0.0103750685,2.2367685846984387e-07
11,DEQUANTIZE,1e-05,1.8020731,0.0007331123924814165,1.8005613,1.8030146,0.005236969,0.0002564082096796483,0.0049061347,0.005578849,0.009437496,0.00046404145541600883,0.008842445,0.01005277,9.437495842576028e-08
0,ALL,0.006351,1.8022199,0.0006766378064639866,1.7998632,1.8046793,0.0064092036,0.0008039167732931674,0.0038267034,0.009149416,0.011550657,0.0014476956566795707,0.006896912,0.016489886,7.335822547227144e-05
0,ALL,0.006347,1.802201,0.0006806935998611152,1.7995721,1.8050717,0.00641048,0.0007967569981701672,0.0037517007,0.009171253,0.011552853,0.0014348714612424374,0.00676358,0.016523264,7.332595531549305e-05
0,ALL,0.006346,1.8022166,0.0006817765533924103,1.7998875,1.8045546,0.006410543,0.0008028671145439148,0.0037957001,0.009196989,0.011553062,0.0014458204386755824,0.0068450863,0.016565282,7.331573225185275e-05
0,ALL,0.006347,1.8022393,0.0006876729312352836,1.7995514,1.8047093,0.006411395,0.0007994415936991572,0.0038920636,0.009101392,0.011554699,0.0014394160825759172,0.007014212,0.016400287,7.333767703548074e-05
0,ALL,0.006347,1.8022314,0.0006935353740118444,1.7999687,1.8046807,0.00641108,0.000798562599811703,0.0038970062,0.0090473695,0.011554095,0.0014378653140738606,0.0070259916,0.016304092,7.333384072873741e-05
0,ALL,0.006347,1.8021802,0.0006651678122580051,1.7996615,1.8046854,0.0064294543,0.0008056537481024861,0.0040274668,0.0089230975,0.011586945,0.0014511183835566044,0.00726831,0.016063709,7.354233720246702e-05
0,ALL,0.006347,1.8021994,0.0006913201068527997,1.7998812,1.8048354,0.0064110667,0.0008014693157747388,0.004129246,0.009112934,0.011553824,0.0014428371796384454,0.0074443347,0.016422164,7.333212059736252e-05
0,ALL,0.006347,1.8021934,0.0006824688753113151,1.7994115,1.8047761,0.0064102756,0.0008085757726803422,0.004082971,0.009064188,0.011552434,0.0014561499701812863,0.0073612165,0.016332354,7.332330122962595e-05
0,ALL,0.006347,1.802222,0.0006751007167622447,1.7992734,1.8045938,0.006409863,0.0008039241074584424,0.004138746,0.009067447,0.011551903,0.0014479814562946558,0.0074619553,0.016342575,7.331992598902434e-05
0,ALL,0.006347,1.8021919,0.0006848415941931307,1.7996961,1.8046222,0.006410522,0.000811623060144484,0.0042053694,0.0091986125,0.0115528265,0.0014613347593694925,0.007578218,0.016563574,7.332578980457038e-05
